vector_sim	direction_sim	length_sim	position_sim	duration_sim
0.9872695801615643	0.6446049600313851	0.9812655005722717	0.8500397310740124	0.46384905797272435
0.9911658152881065	0.6545320381291715	0.9876293346075486	0.9112415975068237	0.4051480365903781
0.9900412457100148	0.6715816590422714	0.9867896019807468	0.9022888536078577	0.4078469516872293
0.9855623017198544	0.6428265570227919	0.9816214096725526	0.8806110295979771	0.5056167310331873
0.9894220803409581	0.6673296212651711	0.9848825366723246	0.8583749959021417	0.511055102689893
0.9905691628246753	0.6544007078375634	0.9874770763323112	0.8961914626239478	0.5078608446876633
0.9819888707849772	0.7080542800085898	0.9754515028890093	0.887824385323791	0.5486358184379337
0.979777071577248	0.7249237515429763	0.9732832834895037	0.8856209184184428	0.5466218006188192
0.990705230478237	0.6666169693721099	0.9875569017891913	0.8650049249239896	0.5243411979129345
0.9808647799941996	0.7657175509892257	0.9752287440645555	0.871827713485509	0.5812441556508469
0.9872456356027706	0.6307435670064405	0.9831888387758418	0.8887789694961414	0.5084374032035978
0.9842502714858483	0.6949185047137995	0.9812448451621065	0.8817485444429942	0.5286380858283117
0.9906827709606018	0.6655796125097769	0.9872554133275856	0.890063087141786	0.49958094107914974
0.9877381440038466	0.6411979408643862	0.983355208377774	0.8524365042349513	0.5047751365226341
0.9923969387183644	0.6332015416300708	0.9891286407118144	0.8458340293826746	0.4664952611166973
0.9909048619019114	0.6364173712987561	0.986786497169003	0.8914951454465441	0.4670180725317025
0.9932369351055637	0.6303730121191982	0.9903062312668836	0.8408511152370998	0.5310107967973587
0.9891249201633006	0.6584960798348879	0.9858390842722778	0.9101009240718139	0.5001348003490654
0.9928426551984939	0.6410426453742358	0.9903397992456382	0.8965286075642063	0.45219352830334025
0.9928353243916056	0.6380272598078955	0.9902856620278176	0.9012739947012297	0.4570099196183362
0.992266947207376	0.6211891514066543	0.9885683882258967	0.8596480947776421	0.5077307721140589
0.9931249263359726	0.6425676103615144	0.9902564343670625	0.8953433404255483	0.44488138321190973
0.9865417938156726	0.6373570441119044	0.9819842723420621	0.859851533080529	0.4684653698335098
0.9896227817016785	0.6465565385717968	0.9860782074855582	0.8421191863393717	0.47235477234286405
0.9876357821036871	0.6417786284252173	0.9819842822766659	0.8312132589247028	0.49612575676590265
0.9884925788203383	0.6520030026680075	0.9838783416725002	0.8865426167135791	0.4256905732567801
0.9887827824801949	0.67512305754853	0.9842207855110107	0.8597763320309544	0.5159951806291372
0.9889353206600854	0.668688802000377	0.98542402361476	0.8439692188086896	0.5503704953090266
0.9852695736594085	0.638522871317719	0.9806728218541508	0.8505599786302176	0.5301552411460321
0.9925445083391894	0.614614511845542	0.9893587439111192	0.8566081736746508	0.47159343812438426
0.9869764630185444	0.6208794869128339	0.9822953063734887	0.8281511416706167	0.4987400761207255
0.9853850039370959	0.676767945165294	0.97939686394019	0.8541867048824748	0.4789654737844886
0.989105064590368	0.5929261118093092	0.9854239403345753	0.8702927480310114	0.42304246151317576
0.9909690906964256	0.6664647345705978	0.9877111857613499	0.8839492488334095	0.477975521840408
0.9893727809439222	0.6364137370386981	0.9855196436309708	0.8635260466401746	0.4595564197168202
0.9913555050388916	0.6206138116629366	0.9882169289417582	0.8656713117098817	0.45184035374815856
0.9824382988825381	0.6297604602760238	0.9759631906512248	0.8005720051553412	0.45053069447393146
0.99420240741136	0.630519451029497	0.992023983067927	0.9193806825199756	0.4559105586997391
0.9929214818784248	0.6187828809485313	0.990149352309233	0.8422688585609998	0.49440290765380773
0.9925303308538708	0.6398166078363356	0.9897579732036365	0.9329614278753265	0.5003844026047454
0.9906158501295138	0.6330533415659291	0.9873411266509442	0.878553977094962	0.5250216566453261
0.9713378995869262	0.6948598848577996	0.9648007321538415	0.8396438408974453	0.5838815041427637
0.9882878853694219	0.6500560466376228	0.9846470513594966	0.8920642970727399	0.5244051192695433
0.9894461115445826	0.6804371386532938	0.9862575387026238	0.8752739733534566	0.5186336010899213
0.9895023027033152	0.6381595428298004	0.9858682503744296	0.8492208827305098	0.5085268519477733
0.9892061285096388	0.6384246530045798	0.9851134575434305	0.8698897367220463	0.3741527763081085
0.9906262122434049	0.6426377884990063	0.9859750389230735	0.8807880705584039	0.5182972494262162
0.9915195314678853	0.6597680205520287	0.9878827014960736	0.88197145530453	0.4378505155166185
0.9892469331666794	0.6715504783301633	0.9856021950996413	0.8418383396239867	0.49785853518608864
0.9903953475140402	0.6576479120474461	0.9866649181367142	0.8828492972705455	0.4474025984190444
0.9909150131149376	0.6304015621274703	0.9870918335064648	0.8970052448035258	0.46348227039254974
0.98739509205984	0.651795612732362	0.9836248995459497	0.8836917018066148	0.4419230219108053
0.9878455068406492	0.7028526476541178	0.983214731108515	0.8551895603816697	0.4900934051696877
0.9886837617776092	0.7004224408899559	0.9840259011639595	0.891802371754915	0.5479726632475163
0.992476794981948	0.6447163281062847	0.9890288643228075	0.8715466981241567	0.5128186559213589
0.9900025946657589	0.6540801971278841	0.9863199437889656	0.8461708022922233	0.5431054831825142
0.9918357346809599	0.6618050713942237	0.9888739961484373	0.9355677278046411	0.4531245175225812
0.993011132663472	0.648430038396658	0.9905431960395412	0.8795847269875824	0.4582851499916338
0.9889342902152407	0.646233254110682	0.9842120306730463	0.8535635387776969	0.5388716411663852
0.9834565033237943	0.7089507648431415	0.9783519964591751	0.8596995686284554	0.5824257495334039
0.9870009353461477	0.6856523612126183	0.9830016220407547	0.8998001849632294	0.49147619951193117
0.9886906872988882	0.7150626512232865	0.9853103046279789	0.8923651844791879	0.5939861573749281
0.9916998123937428	0.6564048195940827	0.9889435294612058	0.9234215594621994	0.5176602818011563
0.9929845996219869	0.6305264358075698	0.9907798096560128	0.8881267839042596	0.531971487418433
0.9924618298980048	0.63954802583697	0.9895941929522921	0.9023973216512522	0.5109253147330239
0.9907757110286345	0.6398106556302752	0.9881215092469974	0.9133825608463866	0.5802632384788831
0.9931616156056635	0.6469925798542144	0.9909978400018853	0.921403622462091	0.5270137632038929
0.9909214677034633	0.6828974589950372	0.987954470114402	0.91888228159298	0.5148136941827689
0.9912318583517714	0.7186945143574396	0.9884912001735756	0.936901659807092	0.5349907040067892
0.9918719577824582	0.6962390585336155	0.9887325448422263	0.9044106736852342	0.45970523173830435
0.9903440550446724	0.6573139397223542	0.986264172201802	0.9134912325099976	0.40770643463076794
0.9910732900700493	0.6418232753486435	0.9881903124024615	0.8628932246524127	0.47616439506415836
0.9908285010900156	0.658553709454808	0.9872962676092868	0.8898060103819019	0.49564470826688944
0.9876771820738325	0.7183484391801502	0.9825439302422557	0.8976041727305774	0.5367862646024718
0.983444954837905	0.672702925502464	0.9777637492546464	0.8430310652990237	0.5377915899330149
0.989799501749161	0.6501225728383165	0.9864758320317849	0.8691181159236947	0.4644611980567633
0.9950036365438022	0.6122861923327102	0.9934241735241902	0.9271990748925214	0.4587646666753573
0.993715312293814	0.6983835639321248	0.9917834083285783	0.9283654771387301	0.48584041971752195
0.9901082290245931	0.6820835168459619	0.9866163002259597	0.8976433818101558	0.47733554703090114
0.9908649618609353	0.6751414359131012	0.9879999387562387	0.9071090912271841	0.49342214276988056
0.9920923582433496	0.6576829238874724	0.9889357804803818	0.909194583020096	0.4645692430474854
0.9901227136334517	0.6666829308571969	0.9863594022454781	0.8200910129592961	0.5045204665695896
0.9923054975837539	0.6398365653174057	0.9894574658962102	0.8666849818160551	0.4980937208973179
0.9920767476943622	0.6146330774323502	0.9886802682756306	0.8978568722378534	0.4417225468197067
0.987287953071165	0.6250632332903772	0.9812266785717099	0.8510019420117554	0.43363977105833545
0.989765140366424	0.677169477231609	0.9862530785871456	0.9057015833398339	0.6060138846967972
0.988706945814377	0.671682599713812	0.9853507469620303	0.8957622203156081	0.5487782157272659
0.9874301672266725	0.7002830533449952	0.9840369580801871	0.889055842977927	0.5485347420107786
0.9897017510495535	0.6562664172506768	0.9860189074751314	0.88792458310275	0.5519124781338953
0.9914369409393637	0.6740715856388413	0.9885610093744737	0.8736920731546235	0.5123551208136842
0.9876512355461662	0.7231931593508351	0.9837250683802573	0.8630144997524263	0.5223035308198822
0.9932835858006577	0.6475210707080178	0.9907628686769765	0.917903351660876	0.42738384886648806
0.994297780016387	0.6438458012423525	0.9924378558831811	0.9132270673779712	0.4330575927435326
0.981487731112681	0.7511578521663915	0.9715397258365701	0.8516530315450404	0.5097047733083677
0.9883400467841515	0.678974820664331	0.9846692176443337	0.8802844714387194	0.5206274765869132
0.9926015633443477	0.6574342351315748	0.9897558662612658	0.9211693817872361	0.49941285862546875
0.9849912906396078	0.6707928314882028	0.9812798773675756	0.8939384627885876	0.5153902995370905
0.9886594875395537	0.6760070903943762	0.9846201492681756	0.9003206670464888	0.4824171736050026
0.98601243003954	0.7037636134994617	0.9805916224669716	0.8804473671410518	0.48173970355747925
0.9902787936671793	0.6692071357125017	0.9875570179882589	0.8768345299189276	0.5705884631738128
0.9909163688740806	0.6588558872484948	0.9880165635962816	0.8583974659775225	0.47543064282800673
0.9856313040975736	0.6374149938656787	0.9798309801966157	0.8048357289931706	0.501648568151446
0.9843979332123428	0.7101842361304264	0.9789812199701456	0.8910154181779791	0.5442991553786608
0.9895380458507372	0.6471284991266044	0.9850201966719297	0.8525373924457378	0.48372063802888743
0.990784872694442	0.6290758411487926	0.9866652348234276	0.88841363454472	0.5249089768330346
0.9912936678097659	0.6701404063186144	0.9875365645294771	0.8733709977504767	0.4728833067583469
0.9913842865577741	0.6628008012928668	0.9886338042640148	0.881208736265602	0.5106724570932599
0.9832208231374299	0.6346394658842438	0.9765798438114083	0.7861150754840859	0.5589338738658857
0.9875241692723391	0.6192418074099736	0.9818104218257351	0.841672997373202	0.48989190245894676
0.9929173053243835	0.6310465004701491	0.990427774570936	0.8854228042759402	0.5044853426361277
0.9934625232844542	0.6394900129876283	0.9908580072998031	0.8901540602142521	0.4838651686292988
0.990254417172356	0.6402836962346485	0.9863268202354977	0.8828506811625342	0.43681745242999165
0.9889731026140249	0.6877055394065295	0.9854349914791596	0.8812788568135964	0.5347378436095545
0.9889366259883333	0.62673347002026	0.9853142539188258	0.7997806746203927	0.5110984940206451
0.989598191158191	0.6443606400554832	0.9861376680661419	0.864053847523604	0.531550740761013
0.9843692335529284	0.6453246765814542	0.9789867275281067	0.8466071105640157	0.49114302701956436
0.9896929179114017	0.6238631681189976	0.9858427484868318	0.8359910015705617	0.4938385154843719
0.990142778412772	0.6317892868901847	0.9870239411049418	0.8946675574636164	0.5124134580045449
0.9875012833607248	0.6486429439501189	0.9831013877890096	0.8133034626549704	0.5075857658649959
0.9908360157774273	0.6618598907596945	0.987603848160136	0.8945051481103459	0.4883010062991737
0.9850562771383833	0.6357836819077252	0.9777342177823133	0.8209151298802849	0.5324314516240546
0.9884091706669956	0.749980983823893	0.9846096908008334	0.9022567940361367	0.5817951895085158
0.9899476844038192	0.6934921460031882	0.9858598057717217	0.865351662863886	0.5576668289456187
0.9929759805744888	0.6273172538478	0.9898998880363947	0.9259547519603379	0.41993233817312403
0.9913051884395128	0.6611938025194721	0.9886930569444756	0.8987479810173231	0.4758127732944747
0.9894166682341085	0.6463270336869789	0.9861843037545323	0.8835957651648662	0.5305525326985524
0.9911750108254759	0.658901757841478	0.9878493811680947	0.8873288154384367	0.4497997257900348
0.9923928845649538	0.6451688316077043	0.9892877185530752	0.9044915606216505	0.503766541227992
0.992544118643106	0.6804599194890183	0.9905867862026078	0.9296381834008691	0.447061009607196
0.9872609448752688	0.660670925837472	0.9828524299770516	0.831745757528525	0.5015249814500881
0.9862727667994705	0.6912774651568193	0.9826365746432031	0.8923710286052567	0.5534566051771508
0.9892468594853089	0.6416975588641045	0.9851336326793516	0.8561558072787414	0.5052172100673277
0.9921201642325399	0.6355340619076338	0.9893565261534081	0.9030539402669202	0.4611739066472141
0.990102192039517	0.6105431506785421	0.9870070111174641	0.8482411984529545	0.41614096843195936
0.9900896270624138	0.6383306660219934	0.9861172412107597	0.7872088095460226	0.43909760717955565
0.9885031354476609	0.6362481813031717	0.9853174461410236	0.864606159405702	0.45053207050656013
0.9883888956525044	0.6497960389955458	0.9853843327685597	0.8703028424720078	0.5318057671207334
0.9894234405082748	0.6789596566853433	0.9855025078484836	0.8922870365826057	0.537655254510904
0.9901137372204452	0.6593085810970488	0.986287357366186	0.8511972067955491	0.5294967502721654
0.9936155103183153	0.6767388538377334	0.9911500648072769	0.9109043309647112	0.5299254905109914
0.993429485554466	0.6191362097620122	0.9910613682070034	0.8404291322740144	0.5269305714210691
0.9886181106891169	0.6265390665459813	0.9858517570553746	0.9129056652918669	0.5136799033177039
0.9924735395103198	0.6468693924975139	0.9900750640288971	0.8791829432082207	0.47074035452552826
0.9923977769684632	0.6428830753612091	0.9895014158666418	0.904741866655268	0.44872533320158525
0.9923935703957023	0.6368132751502261	0.9892682132969702	0.8825784299582579	0.48415067102168796
0.9893489354632278	0.7140943979803305	0.9865166120792289	0.917645441173046	0.5735402879964879
0.9800093945966072	0.7077390149270387	0.9722157251899157	0.7923659416996067	0.5572274504668471
0.9890505048921732	0.6259791270959822	0.9848787813684409	0.8855714845360635	0.4595067138146485
0.9814801479603027	0.700796889897817	0.9765813122569076	0.8720863082349575	0.5364954872045293
0.9896954583831894	0.6607452926630762	0.9866704264737517	0.8583648711518327	0.5126498803970811
0.9931095240217775	0.6412024884167126	0.99039299075278	0.8751303094579402	0.4237909934709063
0.9883754036218515	0.6690617738702278	0.9850977871541295	0.8964309260791858	0.4900406758708435
0.9913395867680066	0.6782835763778957	0.9877061674401444	0.8897115788673648	0.5011499147930568
0.9932533475082567	0.6578440340168997	0.990877299804128	0.9238338139012928	0.4369519209654681
0.9892122042021594	0.6533286202935363	0.985406103653189	0.853202484762388	0.4808024012655481
0.9917334847740836	0.6643956013279041	0.9890097104256784	0.9254282773673532	0.4449748042080277
0.9928342942539898	0.614728420035774	0.9904476451967033	0.9191255994546711	0.4500712765316967
0.9891289746980517	0.6577307063222941	0.9847858164948519	0.890735337330145	0.4862009622468723
0.9909510234770934	0.6284577479061451	0.9875983379592873	0.9071541451031504	0.4478296419345147
0.989940826621879	0.6560369188277627	0.9850280255787635	0.9047157527369333	0.504143512605953
0.9902927987971586	0.6494594578522086	0.9863883386368172	0.864920646558148	0.5294713384391502
0.9901754554877664	0.6500345148804064	0.9865543097690305	0.8507088111592083	0.5213907806192501
0.9902402618656675	0.671848680788255	0.9865062915407122	0.8424147003265493	0.5012803270248369
0.9910507060072299	0.6634575854801608	0.9876454055557026	0.8603525085502294	0.5382901808939459
0.9920659559486099	0.6647718683245271	0.9895013533768202	0.8801467917725823	0.4878728598315875
0.988235308302352	0.6480696240173398	0.9850042228922391	0.850631433689818	0.5263985845979476
0.9914110701553953	0.6360901383379609	0.9888349142267417	0.8756047110428878	0.5397709485285345
0.9885823577508623	0.6216285076065482	0.9835325124502836	0.8817471977665726	0.44162111737943466
0.9912720501942305	0.6149145307379806	0.9885362285788929	0.8762178964386959	0.51566127129179
0.9880813612712241	0.6273226984459741	0.9845335916997657	0.8345483517063214	0.5244454984280451
0.9869441045591199	0.6365567226379656	0.9818618776780376	0.8531319863942551	0.4760120430686143
0.9890218768936639	0.6270365901667387	0.9839983641988044	0.8497608019642752	0.48595362060597136
0.9886228111011515	0.6825067654784828	0.9837721779578543	0.8255622556613325	0.4926548823369203
0.9858107665432662	0.5998499956660623	0.9814637502836162	0.8577489898122045	0.5269144324912559
0.9913899745696138	0.6395790328939382	0.9883168051970106	0.8637831470643593	0.43917934505603123
0.9928238013341032	0.6295602456476805	0.9904121659787962	0.9037435280807044	0.4730926375656487
0.9933415845617612	0.6410046587337417	0.9909097873738294	0.9090273891900381	0.4531497094251187
0.9914037974027112	0.6412324361341852	0.9882830459229812	0.8962255088603667	0.45395383025166625
0.9905873256495702	0.689689090807502	0.9873658874272855	0.8958294285030718	0.4483085151115904
0.9936576403494319	0.6396910480679987	0.9908997409882794	0.8810855567102683	0.443829033463984
0.9894334863185428	0.6182189679729201	0.9850014454549469	0.8285428125710533	0.4629303551824802
0.9917509654984024	0.6594397715192524	0.9885485984508916	0.9072942799422496	0.4522313765670848
0.9878660330784601	0.6677932114740331	0.9830165483744692	0.824509442662896	0.5044007381231707
0.9871613011423942	0.6107608231125776	0.9818975619453583	0.8544338763148835	0.4510478277096328
0.9908125757761803	0.6778039686879005	0.9879608132619759	0.892875833899309	0.49623033303544833
0.9882305272555185	0.6197871457424361	0.9831878135377307	0.8395914615913925	0.5229467000340314
0.9844657666995741	0.6151987043430203	0.975321776631225	0.8580402647014662	0.4164381450161452
0.9882184761672554	0.6827144128674084	0.98452454716119	0.8565708670748986	0.5321887641179466
0.9903917054935775	0.674976730812966	0.9869465794371989	0.8939383880547042	0.47926178880059
0.9884136915709938	0.7150211287581362	0.9836559948790108	0.8450058231375497	0.523745067604808
0.9869076787554001	0.7458498461500388	0.981154085853794	0.8870255841087672	0.5695976098406524
0.9866711080952992	0.6935258970615766	0.9827637242318062	0.9017043662345204	0.5081315507134823
0.9890729518703555	0.6337009788186108	0.9848745061435412	0.8890936990299841	0.5122254188017197
0.9888102998863562	0.6829646027627251	0.9856653038410208	0.8975600196624828	0.5325419270628557
0.9875970447988901	0.6594423180230128	0.9832856711008733	0.8100085321331175	0.5131025787191253
0.9906362461952309	0.6361902285776357	0.9880601407142302	0.8844222692714316	0.5159647568366554
0.9917024760342668	0.6813020989734885	0.9891272669951382	0.9283286866526305	0.49161077507185763
0.9903503887424396	0.673023813273857	0.9861956899573848	0.8762631786179735	0.5541556859342673
0.9902335808727355	0.6714378129556727	0.9867708648477833	0.9317999125092405	0.5287503242686257
0.990398272352215	0.6586828116104448	0.9872759058134758	0.9121264915467864	0.5632230949515618
0.9882396926910106	0.6341039523798185	0.9838210089865084	0.9138198022137933	0.45653014235834594
0.987748539129961	0.7018174488739864	0.9835132856792542	0.8994158435369229	0.542385130823239
0.9819196767107925	0.6883127964197097	0.9768357519860361	0.8685654720376574	0.5521397457573419
0.9911580206349346	0.636220529689391	0.9874116674884287	0.8721016879952133	0.5096809026062518
0.9853707562398064	0.7225357626565495	0.9808740694395451	0.8846633641038553	0.5378043642687288
0.983396120077813	0.6954607737091933	0.9778033250713198	0.8953999481633358	0.5109512760876073
0.9865899848174565	0.6765004613867736	0.9840915916823325	0.9088877440829634	0.5626933025711149
0.9901933884234999	0.651367137138717	0.9856013628787944	0.8659947801068141	0.47776036994238746
0.9814247310186405	0.7234995594649772	0.9740394228773368	0.915557088742191	0.5336989230496699
0.989946006477698	0.6661769811991894	0.9874017458780691	0.924015476713168	0.5318313300567142
0.9908046030591632	0.616970294563399	0.9874392053375038	0.8892377091154159	0.47848195002142596
0.985290151733314	0.6533850556067203	0.9797470260455464	0.8378111580279806	0.5410771130922589
0.9891091462519843	0.654010720131784	0.9844579830416669	0.8735886170910986	0.4786516828069734
0.9870387584942897	0.6810250362828003	0.9819923180976559	0.8958247114475291	0.5546272955148389
0.9876136955195255	0.6583851906467989	0.9831957053199649	0.8498917364808666	0.5354670915389932
0.9920022902129764	0.6315918713630089	0.9884413293707064	0.8459452140579622	0.5541603979696971
0.9892444752203556	0.6669167034227219	0.9849033677573928	0.9051025385461192	0.5319199326332218
0.9833562511808897	0.658824731246896	0.9783429071400147	0.8886815536250284	0.5544001842916612
0.9880524089352454	0.6867550618881791	0.9833851314383127	0.8772472670391568	0.5164745764273709
0.9902160858524033	0.6935609154474852	0.9863018908724144	0.863778939367526	0.5023217112460163
0.9874300414001211	0.7203786503236629	0.982088676223344	0.8928306684343579	0.5422298540815724
0.9852768657277147	0.6164749076376893	0.9794920258255777	0.8347741117349062	0.4527348628683364
0.9835799690633789	0.6995246079460582	0.9770053256319183	0.8297573090679119	0.5189963675352898
0.9904881162853427	0.6268444944324477	0.9863425320148393	0.8473279602224945	0.4649567588353655
0.9903421135524874	0.6260901701645887	0.9866632091792581	0.8930086229915031	0.47543976450982434
0.9915254301464382	0.6178804807390289	0.9874693975507126	0.8141770410611654	0.4766052360803527
0.9876292888957834	0.5994408189823458	0.984211397336101	0.8520530597457995	0.4868573101842839
0.9920645345335615	0.6306669195003365	0.9892359859152225	0.899054119239471	0.45707241613097477
0.9852910475143	0.6427258204352806	0.980068146385264	0.8357600690040569	0.4845784720567087
0.9861374309921845	0.6645349524094892	0.9827021636016706	0.8611089820917961	0.5572086662242466
0.9888541278547814	0.673216997414355	0.9853574663883495	0.8997116027581141	0.5378101763942867
0.9921648089207492	0.638552705465048	0.9895701557275279	0.8795391960086889	0.49015884100727075
0.9908677943991586	0.6319592076798833	0.9873954584092423	0.8954149478273206	0.48675710191325694
0.9892070492839952	0.6498714716577312	0.9856185886132884	0.8149973361960984	0.5093097876237254
0.9852612336652125	0.6601526330521438	0.9789483278906831	0.8589385168708228	0.4983337456960125
0.976986883138264	0.770894594583966	0.9685574335573067	0.8886681616240741	0.5796364916379656
0.9858980733045957	0.6475762978723436	0.9808233362334413	0.8509771777313523	0.5574127852831875
0.9823947866984332	0.8191044828412748	0.9752199549940687	0.8857233246735736	0.6245573440633791
0.9878849400566497	0.6530160849957768	0.9834912357581692	0.9063230238191734	0.46116618511751056
0.988168372343405	0.6841764296436522	0.984283558066845	0.8714895621013417	0.5047213322186683
0.9894612171773378	0.6438626682026041	0.9864325529001531	0.8344793251688225	0.5535362284403528
0.9893518335173724	0.6527949241897644	0.9860930059539746	0.9166254059011567	0.48004384361480573
0.9877009750119685	0.6891060682894952	0.9848642355955403	0.8829393520680662	0.5581897574230873
0.9853160613047552	0.6596932478873944	0.9789896536515543	0.8511654095786767	0.5215952263522486
0.9849506475720321	0.6535201592639179	0.9801449620192382	0.8282079735745318	0.5532561026676904
0.9862836743772475	0.6917066023344559	0.980967337057619	0.8084787164056872	0.5667446876604768
0.9869484866810793	0.6653191998609818	0.9817660732473048	0.8374302590807615	0.4817281886434092
0.9888243140202964	0.6327606848128432	0.9843455894634695	0.8841811621171572	0.3770172799725767
0.9794934800378302	0.6119963152758443	0.9730169267123633	0.8422806967638938	0.48964738797814267
0.9886456261045091	0.6556021410605845	0.984491646265601	0.8887865628645583	0.4730762472864446
0.988162570058713	0.6491828397511514	0.9827967932903229	0.8879631890321174	0.5054768846342169
0.9855355939336807	0.7224414342015008	0.9799013098304187	0.8426273743446595	0.5328138867099412
0.9898257967982498	0.6276395171605323	0.9855131924477978	0.8198423019006428	0.484936292100683
0.9919892035582247	0.6266544576535735	0.9884255256529219	0.8296752263318539	0.504118867699763
0.9926058632408233	0.6632070229841329	0.9897277537805086	0.8785890865102653	0.4917498495204571
0.9902059266026842	0.6286299417087876	0.9871208447065543	0.8432324927394426	0.4805762961493522
0.9902519396118449	0.6482136174125076	0.9862739424662201	0.832789992916693	0.4996912230237187
0.988609185780808	0.6232450112499837	0.9846029430027181	0.8582379069286327	0.527341594955602
0.9878659174865694	0.634403705986133	0.9829061273437406	0.894428913296207	0.5182983100861429
0.9870867713706301	0.713950758904542	0.9817393672030419	0.8637158269030427	0.5130230722327562
0.9928976024025402	0.6308821150429959	0.9908585988803191	0.9212834793470512	0.4273862125373573
0.9854184939716903	0.6470932573244393	0.9802974926058088	0.8267647910222842	0.49054973913022715
0.9911892249660692	0.6567089458885389	0.9879454726194019	0.8846912011001481	0.480499212102919
0.9876602684915221	0.6716180396258605	0.9835888928556273	0.8636097770083173	0.5788768014790506
0.9914866466159543	0.662981012769588	0.9886660097406201	0.9043111496745434	0.5499169475198776
0.9879497663352301	0.6547893957634121	0.984134073976476	0.8636174678925974	0.4758362821758937
0.9910208026565115	0.6189082480618218	0.9873507400910665	0.8361730423444944	0.45553842312042686
